,Season,Player,G,MP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/40,is_mvp
2748,2013,Ruth Riley,16,121,0,6,19,0.316,2,5,0.4,4,14,0.286,4,6,0.667,3,12,3,3,4,8,25,18,0.4,0.416,0.368,0.263,0.316,2.8,5.6,3.6,1.3,2.5,27.0,10.6,71.0,99.0,-0.2,0.1,-0.1,-0.017,0
2749,2013,Ashley Robinson,21,200,0,13,29,0.448,0,0,,13,29,0.448,6,10,0.6,11,29,7,1,8,23,32,32,1.3,0.479,0.448,0.0,0.345,7.1,9.4,6.2,0.3,3.3,40.8,13.5,68.0,104.0,-0.5,0.1,-0.4,-0.084,0
2750,2013,Danielle Robinson,25,812,25,115,259,0.444,0,6,0.0,115,253,0.455,51,64,0.797,19,78,168,34,4,64,49,281,16.6,0.489,0.444,0.023,0.247,2.5,5.6,38.7,2.2,0.4,18.2,19.7,100.0,105.0,1.3,0.2,1.5,0.072,0
2751,2013,Sugar Rodgers,28,212,0,19,60,0.317,10,32,0.313,9,28,0.321,4,7,0.571,11,40,14,15,9,12,32,52,10.2,0.412,0.4,0.533,0.117,6.4,11.0,9.1,3.7,3.4,16.0,16.0,87.0,91.0,-0.1,0.5,0.4,0.082,0
2752,2013,Tierra Ruffin-Pratt,34,503,0,51,142,0.359,1,7,0.143,50,135,0.37,47,60,0.783,33,95,26,22,8,22,57,150,11.7,0.445,0.363,0.049,0.423,7.7,10.8,8.9,2.3,1.2,11.6,16.8,97.0,98.0,0.4,0.7,1.1,0.09,0
2753,2013,Nakia Sanford,15,153,0,8,27,0.296,0,0,,8,27,0.296,9,16,0.563,12,30,8,1,4,12,28,25,2.4,0.367,0.296,0.0,0.593,10.2,12.7,9.1,0.4,2.2,26.1,14.4,76.0,103.0,-0.3,0.1,-0.2,-0.053,0
2754,2013,Katie Smith,34,904,30,76,203,0.374,28,89,0.315,48,114,0.421,28,33,0.848,9,64,61,24,6,43,53,208,7.7,0.478,0.443,0.438,0.163,1.1,3.9,11.6,1.4,0.5,16.5,12.9,93.0,104.0,0.2,0.3,0.5,0.024,0
2755,2013,Michelle Snow,34,571,18,73,154,0.474,0,0,,73,154,0.474,28,34,0.824,50,163,20,16,25,34,78,174,13.8,0.515,0.474,0.0,0.221,10.3,16.4,6.3,1.5,3.4,16.8,15.8,100.0,95.0,0.7,1.0,1.7,0.12,0
2756,2013,Shekinna Stricklen,34,797,21,131,319,0.411,54,157,0.344,77,162,0.475,25,39,0.641,28,96,28,25,13,40,54,341,14.9,0.507,0.495,0.492,0.122,4.6,7.8,7.6,1.7,1.4,10.6,22.6,99.0,102.0,1.0,0.6,1.6,0.079,0
2757,2013,Carolyn Swords,16,181,2,26,42,0.619,0,0,,26,42,0.619,7,9,0.778,16,41,10,8,12,14,33,59,16.8,0.642,0.619,0.0,0.214,10.2,12.9,9.8,2.3,4.8,23.3,14.8,110.0,93.0,0.4,0.4,0.8,0.18,0
2758,2013,Diana Taurasi,32,1032,32,200,439,0.456,69,199,0.347,131,240,0.546,182,213,0.854,18,134,197,22,15,116,103,651,24.7,0.611,0.534,0.453,0.485,2.2,7.5,36.1,1.1,1.1,17.9,28.5,113.0,105.0,5.3,0.3,5.6,0.216,0
2759,2013,Penny Taylor,10,161,3,25,53,0.472,8,19,0.421,17,34,0.5,26,27,0.963,6,21,17,8,1,6,7,84,25.8,0.647,0.547,0.358,0.509,4.7,7.6,18.6,2.5,0.5,8.5,20.0,133.0,103.0,1.0,0.1,1.1,0.283,0
2760,2013,Jasmine Thomas,34,935,29,120,334,0.359,16,74,0.216,104,260,0.4,32,46,0.696,24,103,106,29,9,71,63,288,8.7,0.407,0.383,0.222,0.138,2.9,6.2,18.9,1.6,0.7,16.7,19.7,84.0,99.0,-1.0,1.1,0.0,0.002,0
2761,2013,Krystal Thomas,34,477,3,33,64,0.516,0,0,,33,64,0.516,13,31,0.419,39,140,7,8,17,32,90,79,6.2,0.509,0.516,0.0,0.484,10.4,17.0,2.2,0.9,2.6,29.2,10.4,87.0,100.0,-0.2,0.5,0.3,0.027,0
2762,2013,Tina Thompson,34,976,34,154,376,0.41,60,162,0.37,94,214,0.439,111,127,0.874,40,198,39,18,22,50,79,479,19.6,0.555,0.489,0.431,0.338,5.3,13.1,8.5,1.0,1.9,10.4,23.7,110.0,100.0,3.3,1.0,4.3,0.175,0
2763,2013,Erin Thorn,6,67,0,2,12,0.167,1,6,0.167,1,6,0.167,2,2,1.0,0,3,4,2,1,5,2,7,-0.1,0.272,0.208,0.5,0.167,0.0,2.8,10.0,1.7,1.3,28.0,12.5,53.0,102.0,-0.2,0.0,-0.2,-0.119,0
2764,2013,Joslyn Tinkle,6,11,0,0,3,0.0,0,2,0.0,0,1,0.0,0,0,,1,3,0,0,0,0,1,0,-6.7,0.0,0.0,0.667,0.0,11.8,17.6,0.0,0.0,0.0,0.0,13.1,23.0,103.0,-0.1,0.0,-0.1,-0.235,0
2765,2013,Kristi Toliver,34,1019,34,181,396,0.457,49,128,0.383,132,268,0.493,69,83,0.831,18,87,114,43,6,65,86,480,17.8,0.555,0.519,0.323,0.21,2.2,5.1,18.4,2.2,0.4,13.1,22.1,108.0,99.0,3.0,1.2,4.2,0.164,0
2766,2013,Courtney Vandersloot,33,985,33,106,268,0.396,17,56,0.304,89,212,0.42,60,72,0.833,10,106,184,46,28,82,86,289,14.2,0.482,0.427,0.209,0.269,1.2,6.1,31.2,2.4,2.1,21.5,17.3,98.0,96.0,1.0,1.6,2.6,0.104,0
2767,2013,Kia Vaughn,34,680,15,99,233,0.425,0,1,0.0,99,232,0.427,35,46,0.761,50,176,22,24,37,52,78,233,12.9,0.46,0.425,0.004,0.197,8.7,14.9,6.0,1.8,4.2,17.0,20.0,88.0,94.0,-0.3,1.3,1.1,0.063,0
2768,2013,Ashley Walker,7,55,0,5,17,0.294,2,8,0.25,3,9,0.333,1,1,1.0,9,16,2,2,3,6,4,13,9.9,0.373,0.353,0.471,0.059,17.9,16.3,6.1,1.9,4.0,25.6,19.0,76.0,98.0,-0.1,0.1,-0.1,-0.045,0
2769,2013,Lindsay Whalen,34,1005,34,198,407,0.486,1,9,0.111,197,398,0.495,108,138,0.783,22,148,197,26,2,74,67,505,21.9,0.54,0.488,0.022,0.339,2.7,8.6,31.9,1.4,0.2,13.7,24.4,111.0,99.0,4.0,1.2,5.3,0.209,0
2770,2013,Tan White,22,549,12,84,255,0.329,15,76,0.197,69,179,0.385,20,27,0.741,17,61,44,34,6,52,59,203,7.9,0.38,0.359,0.298,0.106,3.4,6.2,15.0,3.2,0.8,16.3,25.9,76.0,99.0,-1.7,0.6,-1.1,-0.077,0
2771,2013,Davellyn Whyte,29,433,4,42,130,0.323,18,60,0.3,24,70,0.343,28,37,0.757,18,55,52,20,7,42,36,130,10.4,0.444,0.392,0.462,0.285,4.5,7.4,20.7,2.4,1.3,22.3,19.8,85.0,104.0,-0.4,0.2,-0.2,-0.018,0
2772,2013,Candice Wiggins,32,876,31,103,284,0.363,57,157,0.363,46,127,0.362,61,77,0.792,27,92,63,39,7,59,93,324,12.3,0.51,0.463,0.553,0.271,3.5,6.3,13.3,2.3,0.6,15.7,19.4,99.0,104.0,1.1,0.4,1.4,0.065,0
2773,2013,Kamiko Williams,34,453,18,39,121,0.322,6,23,0.261,33,98,0.337,4,7,0.571,16,73,32,24,8,30,38,88,6.5,0.355,0.347,0.19,0.058,4.0,9.0,12.2,2.8,1.4,19.5,15.2,73.0,98.0,-1.0,0.6,-0.4,-0.032,0
2774,2013,Le'coe Willingham,34,755,28,56,132,0.424,14,46,0.304,42,86,0.488,15,21,0.714,45,142,27,27,11,42,83,141,7.7,0.499,0.477,0.348,0.159,6.6,10.6,5.5,1.8,1.1,22.9,10.5,91.0,97.0,0.0,1.2,1.2,0.064,0
2775,2013,Riquna Williams,27,612,6,139,350,0.397,45,118,0.381,94,232,0.405,99,110,0.9,14,64,49,27,7,40,59,422,23.4,0.53,0.461,0.337,0.314,2.6,6.2,18.6,2.3,0.9,9.1,32.3,108.0,104.0,2.5,0.3,2.8,0.181,0
2776,2013,Julie Wojta,3,25,0,2,2,1.0,0,0,,2,2,1.0,2,3,0.667,2,6,1,3,0,3,1,6,17.7,0.904,1.0,0.0,1.5,8.7,14.0,6.7,6.4,0.0,47.5,11.5,97.0,93.0,0.0,0.1,0.1,0.108,0
2777,2013,Monica Wright,33,743,3,110,257,0.428,10,39,0.256,100,218,0.459,68,86,0.791,20,96,76,34,6,58,90,298,13.7,0.505,0.447,0.152,0.335,3.3,7.5,15.4,2.4,0.7,16.4,21.5,98.0,97.0,1.0,1.1,2.1,0.111,0
2778,2013,Tanisha Wright,34,1050,34,146,332,0.44,13,46,0.283,133,286,0.465,100,117,0.855,29,127,138,38,7,98,90,405,15.6,0.528,0.459,0.139,0.352,3.6,7.8,26.8,2.0,0.6,20.4,22.0,100.0,102.0,1.7,0.8,2.5,0.094,0
2779,2013,Tamera Young,33,596,8,81,190,0.426,0,1,0.0,81,189,0.429,23,38,0.605,43,125,21,17,5,22,61,185,11.5,0.447,0.426,0.005,0.2,8.3,12.0,6.2,1.5,0.6,9.6,17.1,97.0,98.0,0.5,0.8,1.3,0.09,0
2780,2013,Toni Young,31,344,10,58,122,0.475,0,1,0.0,58,121,0.479,12,18,0.667,24,58,14,9,10,26,57,128,11.1,0.493,0.475,0.008,0.148,7.9,9.4,8.2,1.4,2.3,16.7,20.3,92.0,101.0,0.0,0.3,0.3,0.038,0
2781,2013,Shavonte Zellous,29,908,29,146,352,0.415,39,112,0.348,107,240,0.446,96,123,0.78,27,100,48,27,21,54,93,427,16.7,0.526,0.47,0.318,0.349,3.4,6.8,11.3,1.7,2.0,11.7,23.8,104.0,100.0,2.2,0.9,3.2,0.14,0
2782,2013,Sharnee Zoll,19,184,0,6,28,0.214,0,6,0.0,6,22,0.273,5,8,0.625,0,14,33,3,0,16,15,17,2.0,0.27,0.214,0.214,0.286,0.0,4.3,26.6,0.8,0.0,33.7,11.5,66.0,102.0,-0.5,0.1,-0.3,-0.072,0
2783,2013,Jasmine Hassell,22,162,0,13,47,0.277,0,1,0.0,13,46,0.283,8,17,0.471,10,19,8,4,1,7,22,34,2.6,0.312,0.277,0.021,0.362,7.1,7.2,9.0,1.4,0.5,11.4,17.8,74.0,103.0,-0.4,0.1,-0.3,-0.067,0
2784,2013,DeLisha Milton-Jones,26,622,17,82,206,0.398,5,24,0.208,77,182,0.423,43,61,0.705,37,109,49,19,10,42,67,212,11.8,0.455,0.41,0.117,0.296,6.5,10.1,14.5,1.6,1.3,15.3,20.0,92.0,103.0,0.1,0.3,0.4,0.028,0
2785,2013,Kayla Pedersen,34,431,5,39,101,0.386,0,1,0.0,39,100,0.39,23,34,0.676,32,100,31,21,14,28,52,101,11.5,0.435,0.386,0.01,0.337,8.2,13.3,12.4,2.6,2.5,19.4,14.9,90.0,97.0,-0.1,0.6,0.5,0.051,0
2786,2013,Samantha Prahalis,11,109,2,8,25,0.32,0,5,0.0,8,20,0.4,2,2,1.0,1,10,17,4,1,13,18,18,1.6,0.348,0.32,0.2,0.08,1.2,5.3,24.2,1.9,0.7,33.4,16.2,67.0,104.0,-0.4,0.0,-0.3,-0.119,0
2787,2013,Avery Warley-Talbert,22,215,5,17,41,0.415,0,0,,17,41,0.415,8,10,0.8,25,69,2,8,7,11,33,42,10.3,0.463,0.415,0.0,0.244,13.3,18.1,1.5,2.0,2.4,19.5,11.7,95.0,94.0,0.1,0.4,0.5,0.095,0
2788,2014,Farhiya Abdi,17,142,0,19,44,0.432,1,7,0.143,18,37,0.486,3,3,1.0,3,9,5,1,0,6,15,42,5.7,0.463,0.443,0.159,0.068,2.6,3.9,5.7,0.4,0.0,11.7,16.5,90.0,107.0,0.0,0.0,0.0,-0.006,0
2789,2014,Danielle Adams,34,700,14,135,332,0.407,39,127,0.307,96,205,0.468,63,79,0.797,42,141,32,22,24,43,102,372,17.4,0.507,0.465,0.383,0.238,7.0,12.4,8.8,1.7,2.7,10.5,27.3,100.0,103.0,1.1,0.5,1.6,0.093,0
2790,2014,Matee Ajavon,24,220,1,15,54,0.278,1,9,0.111,14,45,0.311,21,29,0.724,10,18,16,11,1,22,29,52,3.3,0.389,0.287,0.167,0.537,5.1,4.7,10.8,2.5,0.4,24.8,17.3,76.0,100.0,-0.5,0.3,-0.2,-0.041,0
2791,2014,Kayla Alexander,33,298,0,33,76,0.434,0,0,,33,76,0.434,26,31,0.839,27,66,6,4,10,22,39,92,10.6,0.513,0.434,0.0,0.408,10.6,13.7,3.3,0.7,2.6,19.7,17.5,96.0,106.0,0.2,0.1,0.3,0.036,0
2792,2014,Jayne Appel-Marinelli,34,843,34,70,130,0.538,1,1,1.0,69,129,0.535,26,43,0.605,66,270,73,16,30,47,95,167,13.6,0.561,0.542,0.008,0.331,9.2,19.8,13.7,1.0,2.8,24.0,10.8,107.0,101.0,1.2,0.9,2.1,0.101,0
2793,2014,Seimone Augustus,24,749,24,170,333,0.511,12,36,0.333,158,297,0.532,44,52,0.846,13,87,58,10,2,39,23,396,18.4,0.556,0.529,0.108,0.156,2.2,6.9,14.1,0.7,0.2,9.9,24.3,107.0,105.0,1.9,0.4,2.3,0.122,0
2794,2014,Mistie Bass,34,493,0,58,114,0.509,0,0,,58,114,0.509,32,48,0.667,41,110,18,16,13,24,52,148,13.9,0.548,0.509,0.0,0.421,10.7,13.2,5.6,1.7,1.9,15.1,15.2,108.0,96.0,0.9,0.9,1.8,0.15,0
2795,2014,Vicki Baugh,33,266,0,33,56,0.589,0,0,,33,56,0.589,16,22,0.727,36,95,5,11,7,16,55,82,16.5,0.624,0.589,0.0,0.393,15.1,21.1,3.1,2.2,2.0,19.6,13.5,116.0,103.0,0.7,0.2,0.9,0.143,0
2796,2014,Alana Beard,33,913,33,119,257,0.463,8,28,0.286,111,229,0.485,35,47,0.745,19,86,84,37,15,59,86,281,11.2,0.506,0.479,0.109,0.183,2.5,5.8,14.8,2.1,1.3,17.5,16.9,95.0,102.0,0.3,0.9,1.2,0.054,0
2797,2014,Alex Bentley,34,872,30,174,402,0.433,31,96,0.323,143,306,0.467,37,49,0.755,7,58,126,44,3,68,91,416,16.1,0.491,0.471,0.239,0.122,0.9,4.0,27.9,2.6,0.3,13.8,24.6,101.0,102.0,1.4,0.8,2.2,0.102,0
2798,2014,Tiffany Bias,17,68,0,7,18,0.389,2,6,0.333,5,12,0.417,2,6,0.333,0,3,6,5,0,12,12,18,-0.2,0.436,0.444,0.333,0.333,0.0,2.6,13.3,3.8,0.0,36.8,22.6,61.0,97.0,-0.4,0.1,-0.3,-0.15,0
2799,2014,Sue Bird,33,963,33,129,334,0.386,39,113,0.345,90,221,0.407,54,65,0.831,6,72,133,26,1,75,32,351,12.6,0.484,0.445,0.338,0.195,0.8,5.0,26.7,1.5,0.1,17.1,22.4,93.0,106.0,0.1,0.3,0.4,0.018,0
2800,2014,Kelsey Bone,34,793,26,137,304,0.451,0,3,0.0,137,301,0.455,43,65,0.662,57,181,46,22,16,67,103,317,13.2,0.477,0.451,0.01,0.214,8.1,13.7,10.7,1.5,1.6,16.8,22.0,93.0,100.0,0.1,1.0,1.1,0.058,0
2801,2014,DeWanna Bonner,34,994,34,129,281,0.459,24,86,0.279,105,195,0.538,71,91,0.78,35,139,79,49,15,47,43,353,16.4,0.55,0.502,0.306,0.324,4.5,8.3,12.5,2.6,1.1,12.8,17.5,108.0,96.0,2.1,1.8,3.9,0.159,0
2802,2014,Gennifer Brandon,16,122,2,11,33,0.333,0,0,,11,33,0.333,6,13,0.462,11,41,3,3,7,10,6,28,9.1,0.362,0.333,0.0,0.394,11.0,19.4,4.0,1.3,4.2,20.5,18.2,73.0,96.0,-0.3,0.2,-0.1,-0.038,0
2803,2014,Kara Braxton,4,31,0,4,8,0.5,0,0,,4,8,0.5,2,2,1.0,1,4,3,1,1,4,1,10,12.2,0.563,0.5,0.0,0.25,3.8,7.6,17.5,1.7,2.5,31.1,19.1,87.0,99.0,0.0,0.0,0.0,0.021,0
2804,2014,Jessica Breland,32,849,32,135,293,0.461,0,3,0.0,135,290,0.466,41,54,0.759,63,219,61,29,58,70,90,311,16.1,0.491,0.461,0.01,0.184,9.0,14.9,13.1,1.8,5.1,18.1,20.8,93.0,97.0,0.1,1.5,1.6,0.076,0
2805,2014,Rebekkah Brunson,11,303,11,32,81,0.395,0,0,,32,81,0.395,15,21,0.714,27,90,17,3,8,10,20,79,12.7,0.438,0.395,0.0,0.259,11.4,17.7,8.4,0.5,2.1,10.0,15.2,100.0,100.0,0.3,0.4,0.7,0.091,0
2806,2014,Heather Butler,11,38,0,1,9,0.111,1,6,0.167,0,3,0.0,3,4,0.75,1,3,3,0,0,5,7,6,-7.4,0.279,0.167,0.667,0.444,3.1,4.9,11.5,0.0,0.0,31.7,19.3,53.0,112.0,-0.2,0.0,-0.2,-0.257,0
2807,2014,Kelley Cain,8,45,0,4,16,0.25,0,0,,4,16,0.25,3,4,0.75,5,12,1,2,4,3,9,11,6.9,0.31,0.25,0.0,0.25,12.5,16.0,3.5,2.3,6.9,14.5,20.2,73.0,95.0,-0.1,0.1,0.0,-0.032,0
2808,2014,Essence Carson,26,365,11,35,99,0.354,7,24,0.292,28,75,0.373,10,12,0.833,9,43,23,9,4,26,23,87,5.9,0.417,0.389,0.242,0.121,2.9,6.9,10.7,1.3,0.9,20.0,16.4,78.0,101.0,-0.6,0.4,-0.3,-0.028,0
2809,2014,Sydney Carter,23,287,0,23,80,0.288,4,24,0.167,19,56,0.339,23,31,0.742,6,21,30,8,3,33,21,73,4.0,0.39,0.313,0.3,0.388,2.5,4.6,18.1,1.5,0.9,26.1,20.4,74.0,105.0,-0.8,0.2,-0.7,-0.096,0
2810,2014,Tamika Catchings,16,430,16,90,202,0.446,14,38,0.368,76,164,0.463,64,81,0.79,21,102,30,27,13,33,30,258,25.8,0.543,0.48,0.188,0.401,5.9,15.0,15.6,3.4,2.5,12.2,29.1,108.0,95.0,1.4,0.9,2.3,0.216,0
2811,2014,Tina Charles,34,1119,34,236,511,0.462,0,0,,236,511,0.462,118,157,0.752,89,320,74,44,30,77,57,590,22.4,0.509,0.462,0.0,0.307,9.3,16.8,14.0,2.1,2.1,11.7,27.0,102.0,95.0,2.2,2.3,4.4,0.159,0
2812,2014,Karima Christmas-Kelly,34,736,3,69,201,0.343,27,70,0.386,42,131,0.321,71,94,0.755,47,121,29,30,9,25,70,236,13.2,0.487,0.41,0.348,0.468,7.8,10.4,7.0,2.2,1.0,9.4,16.8,107.0,101.0,1.4,0.8,2.2,0.119,0
2813,2014,Shameka Christon,31,338,0,38,107,0.355,25,81,0.309,13,26,0.5,12,15,0.8,9,40,6,7,4,8,33,113,9.8,0.497,0.472,0.757,0.14,3.1,7.3,3.0,1.1,0.9,6.6,16.8,101.0,107.0,0.3,0.0,0.4,0.046,0
2814,2014,Layshia Clarendon,29,398,3,49,122,0.402,6,19,0.316,43,103,0.417,17,24,0.708,12,42,34,11,0,28,33,121,9.0,0.456,0.426,0.156,0.197,3.7,6.7,16.0,1.5,0.0,17.4,18.7,91.0,104.0,-0.1,0.2,0.1,0.014,0
2815,2014,Alysha Clark,34,561,22,56,125,0.448,14,57,0.246,42,68,0.618,16,23,0.696,26,73,20,16,10,24,64,142,9.6,0.525,0.504,0.456,0.184,6.1,8.6,6.5,1.6,1.4,15.1,14.0,98.0,104.0,0.4,0.4,0.7,0.052,0
2816,2014,Courtney Clements,33,376,1,36,99,0.364,4,23,0.174,32,76,0.421,12,12,1.0,14,55,22,12,2,13,32,88,8.3,0.422,0.384,0.232,0.121,4.5,8.4,9.6,1.7,0.4,11.1,14.2,91.0,103.0,0.0,0.3,0.2,0.025,0
2817,2014,Marissa Coleman,34,815,32,106,271,0.391,43,113,0.381,63,158,0.399,49,60,0.817,28,112,37,27,11,40,68,304,13.3,0.511,0.47,0.417,0.221,4.2,8.7,8.6,1.8,1.1,11.9,19.2,103.0,102.0,1.3,0.8,2.0,0.1,0
2818,2014,Nadia Colhado,16,127,0,21,42,0.5,0,0,,21,42,0.5,2,7,0.286,4,29,1,5,6,8,23,44,9.8,0.488,0.5,0.0,0.167,3.5,13.0,1.4,2.0,3.7,15.1,17.9,86.0,93.0,-0.1,0.3,0.2,0.061,0
2819,2014,Anna Cruz,34,922,34,109,236,0.462,17,49,0.347,92,187,0.492,27,39,0.692,14,118,121,44,9,72,61,262,12.8,0.517,0.498,0.208,0.165,1.8,7.5,23.3,2.5,0.8,22.1,16.2,94.0,98.0,0.2,1.4,1.6,0.07,0
2820,2014,Monique Currie,34,804,28,103,262,0.393,19,83,0.229,84,179,0.469,111,140,0.793,29,157,52,36,5,49,90,336,15.6,0.519,0.429,0.317,0.534,4.5,11.6,11.8,2.4,0.5,13.2,21.6,104.0,95.0,1.5,1.6,3.1,0.155,0
2821,2014,Damiris Dantas,30,655,23,71,139,0.511,1,1,1.0,70,138,0.507,38,50,0.76,46,152,36,15,11,24,62,181,13.9,0.562,0.514,0.007,0.36,8.9,13.8,8.2,1.2,1.3,13.0,13.0,114.0,101.0,1.5,0.8,2.3,0.139,0
2822,2014,Elena Delle Donne,16,408,9,91,212,0.429,20,55,0.364,71,157,0.452,84,90,0.933,22,64,18,9,24,12,22,286,28.5,0.568,0.476,0.259,0.425,6.5,9.1,9.1,1.1,4.4,4.6,29.4,120.0,102.0,2.4,0.4,2.7,0.268,0
2823,2014,Erika de Souza,33,986,33,192,352,0.545,0,0,,192,352,0.545,72,102,0.706,97,286,39,37,47,58,93,456,21.0,0.574,0.545,0.0,0.29,11.1,16.5,7.2,1.9,3.7,12.8,19.8,112.0,94.0,2.9,2.2,5.0,0.204,0
2824,2014,Skylar Diggins,34,1192,34,232,547,0.424,33,116,0.284,199,431,0.462,186,221,0.842,25,86,170,50,20,97,88,683,21.3,0.53,0.454,0.212,0.404,2.3,4.3,26.8,2.2,1.3,13.1,27.3,110.0,109.0,4.4,-0.2,4.2,0.14,0
2825,2014,Stefanie Dolson,34,627,1,87,177,0.492,0,3,0.0,87,174,0.5,30,37,0.811,31,149,42,12,37,58,91,204,12.6,0.528,0.492,0.017,0.209,6.1,14.1,12.5,1.0,4.4,23.1,18.6,92.0,94.0,0.0,1.3,1.3,0.083,0
2826,2014,Katie Douglas,32,1040,32,133,372,0.358,63,177,0.356,70,195,0.359,89,105,0.848,25,106,69,30,13,71,56,418,12.8,0.5,0.442,0.476,0.282,2.7,6.1,11.3,1.5,1.0,14.5,20.5,100.0,103.0,1.3,0.8,2.1,0.08,0
2827,2014,Celine Dumerc,28,527,11,28,95,0.295,12,52,0.231,16,43,0.372,25,36,0.694,16,56,112,30,2,58,54,93,8.4,0.42,0.358,0.547,0.379,3.4,6.1,30.8,2.9,0.3,34.4,13.7,84.0,98.0,-0.5,0.8,0.3,0.023,0
2828,2014,Candice Dupree,34,1062,34,210,394,0.533,0,0,,210,394,0.533,73,86,0.849,41,257,80,29,18,48,47,493,21.0,0.571,0.533,0.0,0.218,5.0,14.4,13.3,1.4,1.2,10.0,21.3,112.0,95.0,3.3,2.2,5.5,0.209,0
2829,2014,Aaryn Ellenberg,2,1,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,112.0,0.0,0.0,0.0,-0.023,0
2830,2014,Kelly Faris,25,192,0,8,33,0.242,4,15,0.267,4,18,0.222,8,10,0.8,6,29,9,3,2,7,18,28,4.2,0.374,0.303,0.455,0.303,3.5,9.0,6.9,0.8,0.8,15.8,10.1,85.0,103.0,-0.1,0.1,0.0,0.007,0
2831,2014,Jamierra Faulkner,34,694,18,96,265,0.362,13,49,0.265,83,216,0.384,62,74,0.838,11,68,120,33,7,81,66,267,11.7,0.449,0.387,0.185,0.279,1.9,5.7,30.4,2.5,0.7,21.4,24.8,86.0,103.0,-0.8,0.6,-0.2,-0.013,0
2832,2014,Sylvia Fowles,20,596,18,101,185,0.546,0,0,,101,185,0.546,65,83,0.783,45,203,11,28,41,57,66,267,20.9,0.603,0.546,0.0,0.449,9.2,19.7,3.4,2.4,5.1,20.5,21.3,102.0,92.0,0.9,1.5,2.4,0.162,0
2833,2014,Markeisha Gatling,29,319,1,46,71,0.648,0,0,,46,71,0.648,16,22,0.727,23,69,1,3,13,20,64,108,12.5,0.669,0.648,0.0,0.31,8.8,12.5,0.6,0.5,3.0,19.9,14.4,111.0,102.0,0.6,0.3,0.9,0.115,0
2834,2014,Briana Gilbreath-Butler,6,36,0,1,6,0.167,0,2,0.0,1,4,0.25,0,0,,0,5,0,1,1,2,3,2,-2.8,0.167,0.167,0.333,0.0,0.0,8.3,0.0,1.5,2.2,25.0,9.7,29.0,100.0,-0.2,0.0,-0.1,-0.126,0
2835,2014,Sasha Goodlett,34,440,15,44,97,0.454,0,0,,44,97,0.454,26,36,0.722,26,78,11,11,17,21,52,114,10.2,0.505,0.454,0.0,0.371,7.2,10.2,4.1,1.3,2.9,15.7,13.9,98.0,102.0,0.3,0.4,0.7,0.061,0
2836,2014,Angel Goodrich,28,181,0,12,24,0.5,1,2,0.5,11,22,0.5,4,7,0.571,2,10,23,8,0,20,13,29,5.7,0.535,0.521,0.083,0.292,1.2,3.3,19.2,2.3,0.0,42.5,11.4,79.0,110.0,-0.2,-0.1,-0.3,-0.066,0
2837,2014,Kalana Greene,20,78,0,6,15,0.4,0,2,0.0,6,13,0.462,3,4,0.75,0,11,1,7,0,0,9,15,9.8,0.447,0.4,0.133,0.267,0.0,8.4,2.1,4.9,0.0,0.0,10.0,102.0,91.0,0.1,0.2,0.3,0.13,0
2838,2014,Nikki Greene,11,38,0,2,10,0.2,0,0,,2,10,0.2,1,1,1.0,3,11,0,1,1,5,10,5,-5.9,0.239,0.2,0.0,0.1,9.6,17.9,0.0,1.4,2.1,32.4,18.6,45.0,98.0,-0.3,0.1,-0.2,-0.207,0
2839,2014,Kelsey Griffin,31,594,10,52,159,0.327,8,30,0.267,44,129,0.341,24,34,0.706,58,159,25,39,15,20,73,136,12.2,0.391,0.352,0.189,0.214,11.0,16.0,6.7,3.4,2.0,10.3,14.3,95.0,95.0,0.2,1.2,1.4,0.091,0
2840,2014,Brittney Griner,34,1045,34,219,379,0.578,0,0,,219,379,0.578,93,116,0.802,62,271,56,22,129,65,109,531,25.5,0.617,0.578,0.0,0.306,7.7,15.4,9.6,1.1,9.0,13.1,22.3,115.0,90.0,3.9,2.9,6.8,0.259,0
2841,2014,Sandrine Gruda,34,409,0,51,130,0.392,0,0,,51,130,0.392,26,39,0.667,40,102,19,13,5,45,43,128,8.6,0.435,0.392,0.0,0.3,11.9,15.4,7.4,1.7,1.0,23.4,21.5,80.0,100.0,-0.8,0.5,-0.3,-0.029,0
2842,2014,Becky Hammon,32,784,32,91,218,0.417,47,118,0.398,44,100,0.44,35,35,1.0,3,45,135,13,4,53,37,264,14.3,0.566,0.525,0.541,0.161,0.4,3.5,28.8,0.9,0.4,18.5,17.0,108.0,110.0,1.7,-0.2,1.6,0.08,0
2843,2014,Lindsey Harding,31,705,10,70,210,0.333,5,22,0.227,65,188,0.346,33,42,0.786,14,55,98,32,1,45,50,178,8.5,0.39,0.345,0.105,0.2,2.4,4.8,21.3,2.4,0.1,16.5,17.8,84.0,103.0,-0.8,0.6,-0.1,-0.008,0
