,Season,Player,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/40
81,2002,Deanna Jackson,15.6,0.486,0.413,0.065,0.522,9.8,13.1,9.4,0.9,0.7,13.7,23.9,98.0,102.0,0.2,0.1,0.3,0.081
82,2002,Lauren Jackson,24.5,0.48,0.448,0.26,0.195,9.4,14.1,11.5,2.0,8.0,8.6,30.1,103.0,91.0,2.6,2.0,4.6,0.209
83,2002,Tammy Jackson,4.8,0.338,0.375,0.0,0.25,13.5,12.3,2.7,2.6,4.0,40.3,11.1,61.0,89.0,-0.2,0.2,0.0,-0.008
84,2002,Tamicha Jackson,19.5,0.491,0.46,0.261,0.227,3.8,5.6,29.6,4.5,0.1,16.7,26.7,97.0,96.0,1.0,1.0,2.0,0.118
85,2002,Adrienne Johnson,8.6,0.44,0.425,0.337,0.094,3.0,5.1,7.2,1.4,0.3,12.1,17.5,90.0,106.0,0.0,0.0,0.0,-0.002
86,2002,LaTonya Johnson,6.4,0.442,0.395,0.421,0.263,3.9,4.4,6.6,1.4,0.6,15.0,17.1,91.0,105.0,0.0,0.0,0.0,0.007
87,2002,Pollyanna Johns Kimbrough,14.2,0.566,0.523,0.0,0.651,9.5,12.3,8.0,2.0,1.8,21.7,15.7,101.0,98.0,1.1,1.0,2.1,0.105
88,2002,Shannon Johnson,21.4,0.516,0.431,0.198,0.55,5.7,7.7,30.7,2.7,0.6,16.9,25.7,105.0,102.0,3.6,0.6,4.2,0.152
89,2002,Tiffani Johnson,14.7,0.494,0.433,0.011,0.326,12.0,13.8,9.7,1.3,2.7,15.7,15.3,103.0,91.0,1.4,1.9,3.3,0.162
90,2002,Vickie Johnson,17.4,0.541,0.508,0.249,0.2,5.8,7.5,18.1,1.6,0.4,11.9,19.3,110.0,100.0,3.1,0.8,3.9,0.154
91,2002,Asjha Jones,10.2,0.42,0.403,0.043,0.142,8.1,9.3,9.7,1.3,2.5,13.6,23.5,86.0,99.0,-0.4,0.6,0.2,0.016
92,2002,Merlakia Jones,15.9,0.457,0.419,0.137,0.201,4.2,11.1,15.1,2.5,0.3,11.4,23.0,96.0,99.0,1.1,1.2,2.3,0.082
93,2002,Zuzi Klimesova,0.1,0.201,0.167,0.0,0.083,3.4,8.8,9.9,1.5,2.4,13.9,18.9,52.0,102.0,-0.2,0.0,-0.2,-0.182
94,2002,Sheila Lambert,11.3,0.333,0.333,0.0,0.0,17.5,12.9,35.1,3.8,0.0,40.0,16.2,82.0,101.0,0.0,0.0,0.0,-0.021
95,2002,Lisa Leslie,24.0,0.537,0.48,0.091,0.451,9.8,18.7,15.4,2.4,7.2,18.2,25.9,102.0,86.0,2.7,3.3,5.9,0.224
96,2002,Takeisha Lewis,13.5,0.502,0.4,0.1,1.8,15.5,27.7,9.7,2.0,0.0,28.1,21.2,89.0,88.0,0.0,0.2,0.2,0.106
97,2002,Tynesha Lewis,9.8,0.507,0.483,0.267,0.267,5.5,8.1,12.5,1.2,1.9,21.2,15.1,94.0,93.0,0.1,0.3,0.4,0.098
98,2002,Rebecca Lobo,12.9,0.504,0.516,0.219,0.125,9.1,11.3,19.2,0.5,3.5,24.6,17.5,92.0,93.0,0.0,0.3,0.3,0.09
99,2002,Helen Luz,16.5,0.598,0.581,0.716,0.128,2.4,4.3,20.8,2.2,0.9,21.6,21.1,103.0,100.0,1.0,0.4,1.4,0.122
100,2002,Mwadi Mabika,21.0,0.543,0.495,0.394,0.266,4.1,9.8,17.2,2.0,0.7,11.1,24.6,112.0,96.0,4.3,1.7,5.9,0.226
101,2002,Clarisse Machanguana,12.5,0.552,0.535,0.0,0.219,7.9,10.0,8.3,1.6,0.8,20.9,18.2,97.0,103.0,0.4,0.2,0.6,0.056
102,2002,Shea Mahoney,16.4,0.727,0.667,0.333,0.333,20.0,10.3,16.5,0.0,0.0,22.5,16.6,127.0,112.0,0.1,0.0,0.1,0.179
103,2002,Hamchetou Maiga-Ba,2.7,0.302,0.245,0.0,0.566,11.7,12.2,8.7,4.4,1.3,25.8,22.1,61.0,96.0,-1.0,0.3,-0.7,-0.15
104,2002,Nadine Malcolm,8.3,0.448,0.405,0.259,0.234,4.9,7.0,7.4,1.3,0.5,16.3,17.7,89.0,105.0,-0.1,0.1,0.0,-0.002
105,2002,Michelle Marciniak,10.2,0.446,0.368,0.118,0.426,3.6,6.6,25.6,2.3,0.6,23.6,18.3,90.0,98.0,0.0,0.3,0.4,0.051
106,2002,Monica Maxwell,9.9,0.365,0.351,0.362,0.043,9.5,12.5,8.5,2.5,2.2,11.1,16.2,87.0,99.0,-0.1,0.2,0.1,0.027
107,2002,Brandi McCain,6.9,0.446,0.413,0.674,0.186,1.4,4.6,20.3,1.7,0.7,26.8,16.9,82.0,103.0,-0.4,0.1,-0.3,-0.032
108,2002,Tiffany McCain,0.4,0.298,0.2,0.4,0.4,2.5,3.9,6.8,3.4,0.0,20.3,14.2,64.0,102.0,-0.1,0.0,-0.1,-0.096
109,2002,Nikki McCray,12.8,0.508,0.448,0.208,0.324,3.7,6.3,14.9,1.6,0.3,18.4,21.5,96.0,104.0,1.1,0.2,1.3,0.049
110,2002,Nicky McCrimmon,10.4,0.474,0.449,0.306,0.224,3.4,4.0,23.6,3.4,0.7,30.8,10.1,96.0,97.0,0.2,0.5,0.7,0.08
111,2002,Danielle McCulley,-7.0,0.078,0.0,0.25,0.167,8.8,10.7,3.8,1.4,0.0,13.4,16.8,33.0,99.0,-0.3,0.0,-0.2,-0.227
112,2002,Carla McGhee,58.5,0.563,0.5,0.0,0.25,32.5,16.6,0.0,0.0,0.0,0.0,54.6,127.0,112.0,0.1,0.0,0.1,0.524
113,2002,Taj McWilliams-Franklin,16.0,0.575,0.506,0.037,0.378,7.1,10.9,6.6,2.9,3.3,18.7,15.1,106.0,98.0,0.8,0.4,1.2,0.125
114,2002,Chasity Melvin,17.2,0.515,0.468,0.018,0.397,11.2,12.7,12.2,1.7,1.6,16.0,22.8,101.0,101.0,2.0,0.8,2.8,0.107
115,2002,Coco Miller,15.1,0.518,0.479,0.243,0.213,6.2,8.2,18.2,2.2,0.2,17.0,19.2,102.0,99.0,1.7,0.9,2.7,0.118
116,2002,Kelly Miller,19.6,0.545,0.514,0.288,0.215,7.8,8.5,19.5,2.4,0.2,12.2,20.6,113.0,103.0,2.1,0.2,2.3,0.166
117,2002,Tausha Mills,-16.4,0.0,0.0,0.0,0.5,0.0,11.2,0.0,3.5,0.0,29.1,20.3,0.0,91.0,-0.2,0.0,-0.2,-0.444
118,2002,DeLisha Milton-Jones,16.5,0.571,0.526,0.185,0.384,8.9,13.5,8.4,2.8,3.1,22.9,19.6,99.0,91.0,1.4,2.2,3.6,0.148
119,2002,Adriana Moises,12.5,0.507,0.442,0.402,0.366,3.2,6.5,24.6,2.8,0.4,27.4,20.7,88.0,103.0,-0.2,0.3,0.1,0.006
120,2002,Jackie Moore,10.9,0.476,0.421,0.026,0.368,9.4,15.5,5.3,2.4,0.7,24.1,23.2,82.0,98.0,-0.2,0.2,0.0,-0.006
121,2002,Carolyn Moos,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,8.6,0.0,99.0,0.0,0.0,0.0,-0.154
122,2002,Jenny Mowe,-5.3,0.266,0.0,0.0,2.0,8.2,4.1,0.0,0.0,0.0,34.7,8.7,53.0,108.0,0.0,0.0,0.0,-0.124
123,2002,Andrea Nagy,4.7,0.333,0.307,0.318,0.364,0.9,4.6,31.7,1.4,0.9,37.8,9.8,74.0,104.0,-0.6,0.1,-0.5,-0.051
124,2002,Astou Ndiaye-Diatta,13.5,0.479,0.467,0.007,0.144,7.1,13.1,11.6,1.2,1.3,16.8,20.9,91.0,99.0,0.1,0.8,1.0,0.05
125,2002,Claudia Neves,8.9,0.486,0.419,0.677,0.516,0.0,2.5,23.8,2.5,0.0,25.5,13.5,92.0,101.0,0.1,0.1,0.2,0.037
126,2002,Bernadette Ngoyisa,34.6,0.6,0.6,0.0,0.0,11.8,29.4,0.0,0.0,16.6,0.0,22.0,124.0,80.0,0.1,0.0,0.1,0.356
127,2002,Deanna Nolan,13.0,0.525,0.5,0.46,0.145,2.7,6.8,16.6,1.9,1.3,18.8,19.0,97.0,100.0,0.8,0.7,1.5,0.075
128,2002,Vanessa Nygaard,12.7,0.562,0.545,0.634,0.129,8.0,10.6,4.1,1.5,0.2,10.9,13.9,112.0,101.0,1.0,0.4,1.4,0.124
129,2002,Shantia Owens,6.9,,,,,0.0,23.0,0.0,0.0,0.0,,0.0,,96.0,0.0,0.0,0.0,0.062
130,2002,Murriel Page,12.4,0.476,0.456,0.021,0.272,9.4,13.2,9.7,1.1,1.8,17.1,17.6,94.0,98.0,0.5,0.9,1.4,0.075
131,2002,Kate Paye,3.4,0.528,0.526,0.842,0.105,2.2,4.0,7.9,1.5,0.0,28.7,11.8,85.0,101.0,-0.1,0.1,0.0,0.01
132,2002,Ticha Penicheiro,18.0,0.497,0.403,0.201,0.648,1.1,7.8,43.1,4.3,0.1,25.2,15.7,100.0,96.0,1.2,1.3,2.4,0.114
133,2002,Erin Perperoglou,12.5,0.485,0.427,0.134,0.439,11.4,16.0,9.0,2.0,3.4,21.6,16.5,95.0,98.0,0.3,0.5,0.8,0.08
134,2002,Bridget Pettis,9.9,0.455,0.397,0.402,0.364,6.1,7.1,9.7,1.3,0.0,16.2,20.2,91.0,106.0,0.1,0.0,0.1,0.009
135,2002,Tari Phillips,20.0,0.526,0.491,0.005,0.338,9.7,15.6,9.7,3.5,1.4,17.8,27.2,95.0,91.0,1.2,2.4,3.5,0.14
136,2002,Lynn Pride,9.0,0.396,0.389,0.068,0.115,6.0,12.1,15.7,2.5,3.9,23.2,17.4,77.0,94.0,-1.1,1.1,0.0,0.003
137,2002,Felicia Ragland,14.0,0.513,0.472,0.44,0.224,7.9,7.3,10.6,3.6,0.2,17.4,18.6,100.0,96.0,0.7,0.6,1.3,0.12
138,2002,Kristen Rasmussen,15.6,0.624,0.565,0.06,0.397,8.0,12.2,12.1,1.6,2.3,21.4,13.2,112.0,98.0,1.6,0.8,2.4,0.144
139,2002,Jamie Redd,19.6,0.662,0.632,0.529,0.353,9.0,7.6,13.5,1.0,0.0,15.1,20.0,123.0,102.0,0.6,0.1,0.6,0.227
140,2002,Brandy Reed,9.6,0.414,0.366,0.122,0.268,1.5,3.1,10.6,1.3,3.0,14.9,30.9,80.0,106.0,-0.2,0.0,-0.2,-0.099
141,2002,Tracy Reid,10.7,0.437,0.41,0.009,0.239,10.2,12.2,6.6,3.0,0.4,21.8,19.1,81.0,101.0,-0.6,0.3,-0.3,-0.025
142,2002,Ruth Riley,11.4,0.496,0.465,0.0,0.357,6.1,12.2,10.0,1.3,7.6,24.7,19.6,84.0,95.0,-0.5,0.9,0.4,0.028
143,2002,Jennifer Rizzotti,14.1,0.583,0.541,0.733,0.296,1.0,7.0,24.3,2.0,0.4,22.8,14.8,106.0,101.0,1.3,0.5,1.8,0.105
144,2002,Crystal Robinson,17.1,0.566,0.528,0.599,0.238,2.9,6.0,15.8,2.7,1.1,13.5,19.0,110.0,98.0,3.1,1.3,4.4,0.166
145,2002,Nykesha Sales,17.1,0.51,0.461,0.306,0.282,4.5,7.7,12.2,3.3,0.6,14.4,23.3,100.0,100.0,1.9,0.9,2.8,0.109
146,2002,Sheri Sam,19.7,0.483,0.464,0.173,0.202,7.1,10.2,18.4,3.9,0.5,12.9,26.3,97.0,95.0,1.5,1.7,3.3,0.122
147,2002,Kelly Santos,9.2,0.433,0.381,0.0,0.476,8.9,11.8,8.3,1.0,4.5,21.6,18.0,83.0,99.0,-0.2,0.2,0.0,0.0
148,2002,Paige Sauer,-9.5,0.0,0.0,0.0,0.0,20.0,19.8,0.0,8.7,0.0,25.0,29.8,15.0,85.0,-0.1,0.0,-0.1,-0.535
149,2002,Jaynetta Saunders,11.6,0.423,0.379,0.039,0.311,4.3,8.4,15.5,1.7,1.1,14.6,22.1,87.0,104.0,-0.2,0.1,-0.1,-0.013
150,2002,Audrey Sauret,7.0,0.458,0.438,0.208,0.208,2.3,4.2,19.3,2.9,1.1,36.4,12.5,77.0,99.0,-0.2,0.2,0.0,-0.01
151,2002,Kelly Schumacher,14.8,0.538,0.506,0.011,0.292,6.9,11.5,8.4,1.2,6.2,17.3,17.6,100.0,99.0,0.5,0.4,0.8,0.095
152,2002,Georgia Schweitzer,12.4,0.619,0.563,0.379,0.345,1.9,6.9,15.2,1.8,0.9,21.2,12.6,111.0,100.0,1.1,0.5,1.5,0.121
153,2002,Olympia Scott,15.7,0.545,0.487,0.017,0.353,11.0,14.8,11.8,2.4,1.3,20.5,17.6,103.0,99.0,1.8,1.1,2.9,0.117
154,2002,Elena Shakirova,29.0,0.568,,,,28.0,13.8,0.0,12.2,0.0,0.0,9.1,146.0,86.0,0.0,0.0,0.0,0.342
155,2002,Charlotte Smith,11.6,0.521,0.486,0.41,0.243,6.1,9.4,12.0,1.4,1.7,19.6,17.8,98.0,103.0,1.1,0.4,1.4,0.064
156,2002,Katie Smith,17.9,0.547,0.481,0.469,0.382,3.0,5.6,16.6,1.7,0.6,13.0,23.9,109.0,101.0,4.0,0.7,4.7,0.166
157,2002,Tangela Smith,17.2,0.489,0.44,0.097,0.232,6.8,11.5,9.0,1.5,3.8,11.0,24.8,98.0,100.0,1.6,1.0,2.6,0.099
158,2002,Michelle Snow,15.2,0.516,0.474,0.021,0.594,8.6,16.1,5.5,1.5,5.0,15.4,15.4,101.0,85.0,0.7,1.5,2.2,0.183
159,2002,Trisha Stafford-Odom,1.8,0.42,0.167,0.0,1.333,10.3,11.1,9.2,1.6,0.0,38.7,21.0,68.0,101.0,-0.2,0.0,-0.1,-0.132
160,2002,Dawn Staley,13.8,0.506,0.438,0.358,0.435,1.1,3.6,29.9,2.8,0.0,22.4,17.4,102.0,104.0,1.9,0.3,2.2,0.083
161,2002,Jackie Stiles,6.6,0.422,0.374,0.326,0.222,2.4,3.1,9.9,0.6,0.0,12.4,21.3,88.0,106.0,-0.1,0.0,-0.1,-0.015
162,2002,Andrea Stinson,22.4,0.527,0.497,0.201,0.266,5.4,12.9,22.3,2.4,0.9,11.8,24.1,109.0,99.0,3.4,1.0,4.4,0.186
163,2002,Shanele Stires,15.6,0.615,0.625,0.5,0.5,25.6,18.9,9.7,0.0,4.2,29.1,15.8,104.0,101.0,0.0,0.0,0.1,0.108
164,2002,Tammy Sutton-Brown,22.0,0.596,0.529,0.0,0.719,12.0,14.9,3.7,2.0,3.7,13.3,21.5,116.0,99.0,3.9,1.0,4.8,0.218
165,2002,Sheryl Swoopes,25.5,0.513,0.457,0.157,0.303,3.5,8.9,23.4,4.6,1.8,13.1,29.7,103.0,85.0,3.3,3.8,7.1,0.247
166,2002,Penny Taylor,21.4,0.536,0.475,0.347,0.319,7.9,12.1,17.3,2.5,1.1,13.7,24.3,107.0,99.0,2.9,1.0,3.9,0.173
167,2002,Nikki Teasley,12.2,0.556,0.524,0.602,0.241,2.6,5.9,25.9,1.5,0.9,27.0,13.2,104.0,99.0,1.5,1.0,2.4,0.11
168,2002,Stacey Thomas,13.1,0.409,0.378,0.264,0.412,7.2,10.0,19.3,3.8,1.6,17.1,16.3,90.0,95.0,0.0,1.1,1.1,0.071
169,2002,Alicia Thompson,9.9,0.416,0.39,0.266,0.156,5.1,9.1,10.0,1.3,0.6,13.4,21.9,86.0,103.0,-0.2,0.1,-0.1,-0.01
170,2002,Tina Thompson,20.1,0.53,0.48,0.265,0.277,8.5,13.4,14.0,1.4,1.8,16.7,27.0,100.0,90.0,2.2,2.6,4.9,0.185
171,2002,Slobodanka Tuvic,8.0,0.472,0.396,0.078,0.416,4.5,13.1,6.5,1.6,2.4,25.4,18.6,80.0,100.0,-0.5,0.3,-0.2,-0.022
172,2002,Michele Van Gorp,12.3,0.502,0.467,0.078,0.244,11.6,12.6,8.9,1.0,2.9,16.7,17.2,99.0,99.0,0.4,0.3,0.8,0.089
173,2002,Kristen Veal,4.5,0.419,0.386,0.595,0.165,2.2,5.0,20.5,2.2,0.5,33.1,17.1,72.0,105.0,-0.9,0.1,-0.9,-0.098
174,2002,Kamila Vodichkova,17.9,0.537,0.492,0.155,0.273,9.4,14.1,12.1,2.6,1.9,16.7,19.5,105.0,93.0,1.9,1.6,3.5,0.17
175,2002,Ayana Walker,13.4,0.43,0.383,0.054,0.293,12.8,13.5,6.5,1.2,5.2,13.3,18.6,93.0,98.0,0.2,0.6,0.9,0.064
176,2002,DeMya Walker,15.5,0.516,0.488,0.042,0.331,8.5,12.0,12.6,1.7,3.3,21.5,23.8,91.0,97.0,0.2,1.1,1.3,0.063
177,2002,Maren Walseth,1.4,0.251,0.26,0.28,0.08,8.6,12.9,11.9,1.1,0.0,25.8,16.8,59.0,99.0,-0.4,0.1,-0.3,-0.127
178,2002,Tonya Massaline,9.4,0.398,0.36,0.209,0.151,11.9,8.3,9.8,0.6,0.6,14.9,18.5,89.0,104.0,0.0,0.1,0.0,0.003
179,2002,Ann Wauters,19.5,0.615,0.553,0.005,0.401,7.9,12.2,11.3,1.2,2.5,18.8,20.4,109.0,100.0,2.5,0.7,3.1,0.156
180,2002,Teresa Weatherspoon,9.1,0.392,0.351,0.175,0.474,3.4,6.4,34.0,2.7,0.3,36.2,11.9,86.0,98.0,-0.4,1.1,0.7,0.029
181,2002,Val Whiting-Raymond,7.8,0.356,0.308,0.0,0.923,8.1,12.0,19.8,2.3,3.5,18.0,21.7,78.0,95.0,-0.1,0.1,0.0,-0.019
182,2002,Tamika Whitmore,18.7,0.54,0.477,0.003,0.484,6.2,10.2,5.3,1.7,4.4,11.5,22.9,105.0,96.0,2.6,1.4,4.0,0.164
183,2002,Sue Wicks,8.8,0.403,0.343,0.014,0.386,9.9,16.6,6.0,3.1,3.5,26.8,13.8,78.0,89.0,-0.6,1.1,0.5,0.044
184,2002,Adrian Williams-Strong,14.1,0.512,0.467,0.0,0.355,9.5,16.7,7.5,3.1,2.9,24.4,14.3,92.0,96.0,0.2,1.3,1.5,0.069
185,2002,Lenae Williams,4.1,0.354,0.361,0.535,0.05,5.0,6.7,5.3,1.3,0.0,11.9,31.1,72.0,103.0,-0.7,0.1,-0.6,-0.138
186,2002,Natalie Williams,15.9,0.512,0.444,0.042,0.463,13.5,15.7,7.1,2.1,1.2,17.3,18.9,103.0,98.0,1.9,1.2,3.1,0.124
187,2002,Tamika Williams,18.3,0.585,0.568,0.05,0.489,13.2,15.5,11.3,2.6,1.2,21.6,16.9,104.0,96.0,2.1,1.6,3.7,0.144
188,2002,Sophia Witherspoon,17.9,0.582,0.534,0.568,0.39,3.3,5.0,14.7,2.0,0.5,13.7,20.7,114.0,99.0,1.4,0.4,1.7,0.194
189,2002,Kara Wolters,7.1,0.37,0.321,0.0,0.357,13.2,19.2,8.1,0.0,3.4,15.6,24.1,78.0,99.0,-0.2,0.1,-0.1,-0.045
190,2002,Brooke Wyckoff,8.2,0.413,0.4,0.526,0.074,7.1,11.7,11.1,2.1,3.2,23.4,12.3,85.0,99.0,-0.3,0.5,0.2,0.019
191,2002,Lindsey Yamasaki,12.7,0.549,0.547,0.395,0.233,2.7,7.2,13.1,1.6,0.7,17.4,20.0,98.0,100.0,0.2,0.1,0.3,0.08
192,2002,Carolyn Young,12.0,0.491,0.419,0.297,0.324,3.5,5.0,12.9,1.2,0.0,17.6,26.5,93.0,103.0,0.1,0.1,0.2,0.037
193,2002,Marlies Askamp,12.4,0.474,0.462,0.015,0.385,13.9,13.2,4.4,2.3,1.5,13.6,14.4,100.0,96.0,0.3,0.4,0.8,0.109
194,2002,Katryna Gaither,-16.2,0.0,0.0,0.0,0.0,0.0,10.3,24.2,0.0,0.0,50.0,15.4,27.0,97.0,-0.1,0.0,0.0,-0.285
195,2002,Sonja Henning,6.4,0.385,0.372,0.216,0.203,3.2,7.5,16.2,2.6,0.9,34.8,8.6,76.0,92.0,-0.8,1.6,0.8,0.042
196,2002,Amanda Lassiter,9.3,0.428,0.407,0.507,0.136,5.1,7.5,17.8,2.8,3.1,25.6,16.2,82.0,95.0,-0.6,1.0,0.4,0.029
197,2002,Betty Lennox,12.5,0.443,0.41,0.434,0.192,3.7,8.7,20.6,2.5,0.7,17.6,33.3,84.0,98.0,-1.1,0.9,-0.2,-0.012
198,2002,Tamara Moore,11.6,0.498,0.431,0.391,0.32,4.4,7.8,25.5,2.4,1.1,27.4,21.3,89.0,98.0,-0.1,0.8,0.7,0.039
199,2002,Wendy Palmer,16.5,0.533,0.502,0.399,0.306,6.2,12.6,9.0,2.1,0.7,14.3,19.8,103.0,98.0,2.0,1.1,3.0,0.126
200,2002,Elaine Powell,15.8,0.474,0.423,0.15,0.3,5.9,8.6,27.0,3.5,1.5,22.2,21.8,91.0,98.0,0.1,0.9,1.0,0.056
201,2002,Semeka Randall,12.5,0.461,0.387,0.121,0.462,8.9,9.7,12.1,2.3,0.3,18.1,20.5,94.0,99.0,0.3,0.7,1.0,0.067
202,2002,Kate Starbird,13.4,0.519,0.486,0.275,0.232,1.4,6.1,13.4,3.1,2.4,14.6,15.5,103.0,96.0,0.4,0.4,0.9,0.125
203,2002,Coquese Washington,11.0,0.478,0.45,0.433,0.183,2.8,7.3,23.1,3.2,0.3,25.3,13.2,93.0,94.0,0.3,1.2,1.4,0.086
204,2002,Rita Williams,9.5,0.42,0.366,0.5,0.301,2.4,5.1,17.8,3.4,0.3,19.1,18.4,86.0,99.0,-0.3,0.6,0.2,0.017
205,2002,Oksana Zakaluzhnaya,-2.9,0.372,0.333,0.0,0.444,0.0,4.3,0.0,0.0,1.8,27.1,15.2,57.0,108.0,-0.2,0.0,-0.2,-0.163
0,2003,Svetlana Abrosimova,15.8,0.485,0.437,0.288,0.344,7.5,11.8,20.8,3.2,1.2,21.5,25.7,92.0,97.0,0.4,1.1,1.5,0.076
1,2003,Jordan Adams,12.7,0.487,0.47,0.364,0.061,14.1,15.9,8.3,1.2,2.6,22.8,22.3,89.0,100.0,0.0,0.1,0.1,0.032
2,2003,Mactabene Amachree,5.1,0.34,0.3,0.0,0.4,11.3,19.3,0.0,6.3,3.6,43.4,21.9,48.0,83.0,-0.4,0.2,-0.2,-0.163
3,2003,Chantelle Anderson,3.6,0.426,0.432,0.0,0.273,5.1,8.9,5.6,1.7,2.6,25.6,18.6,70.0,94.0,-0.5,0.3,-0.2,-0.043
4,2003,Janeth Arcain,16.5,0.534,0.48,0.114,0.29,3.0,8.0,12.5,2.2,0.1,12.0,19.0,106.0,96.0,2.6,1.8,4.3,0.152
5,2003,Leigh Aziz,5.1,0.317,0.286,0.0,0.286,6.2,14.2,4.4,0.0,8.4,16.0,21.5,67.0,100.0,-0.2,0.0,-0.1,-0.111
6,2003,Jennifer Azzi,10.3,0.543,0.495,0.46,0.308,1.1,4.7,19.3,1.3,0.6,20.3,12.4,102.0,103.0,1.4,0.5,1.8,0.064
7,2003,Elena Baranova,18.1,0.51,0.481,0.354,0.136,7.2,14.4,15.8,2.5,4.6,18.5,20.5,96.0,94.0,0.8,1.6,2.4,0.112
8,2003,LaQuanda Barksdale,6.5,0.369,0.361,0.658,0.025,5.7,11.6,6.5,0.3,1.4,11.1,25.1,78.0,101.0,-0.4,0.1,-0.2,-0.055
9,2003,Adia Barnes,11.4,0.472,0.452,0.369,0.25,8.7,10.6,10.2,1.6,1.5,16.2,13.9,100.0,100.0,0.4,0.4,0.8,0.083
10,2003,Lucienne Berthieu,17.1,0.581,0.519,0.019,0.885,12.9,13.8,6.5,3.0,1.7,23.3,23.5,99.0,94.0,0.3,0.4,0.7,0.14
11,2003,Tully Bevilaqua,11.5,0.481,0.412,0.412,0.412,4.7,6.7,21.8,3.3,0.3,24.9,15.8,95.0,98.0,0.2,0.3,0.5,0.076
12,2003,Sue Bird,19.2,0.527,0.488,0.38,0.188,2.6,6.4,37.9,2.5,0.1,21.6,22.2,103.0,100.0,2.8,1.1,3.9,0.139
13,2003,Debbie Black,10.3,0.382,0.36,0.044,0.132,5.2,8.3,21.9,3.1,0.5,20.0,11.8,90.0,100.0,0.0,0.4,0.3,0.037
14,2003,Octavia Blue,0.5,0.347,0.25,0.0,1.0,3.8,3.6,9.3,0.0,0.0,25.8,10.9,71.0,104.0,-0.1,0.0,-0.1,-0.06
15,2003,Ruthie Bolton,10.6,0.4,0.369,0.56,0.149,3.6,6.9,12.8,3.6,0.3,10.1,19.1,88.0,92.0,-0.1,1.1,1.0,0.076
16,2003,Sandy Brondello,11.6,0.474,0.452,0.17,0.11,2.6,3.7,13.4,1.9,0.2,11.1,16.9,101.0,103.0,1.3,0.4,1.7,0.071
17,2003,Coretta Brown,13.6,0.521,0.482,0.61,0.201,2.9,5.5,12.0,2.4,0.7,16.8,20.7,99.0,104.0,0.7,0.1,0.8,0.065
18,2003,Edwina Brown,9.1,0.344,0.27,0.02,0.289,6.6,8.9,23.7,3.3,1.2,21.5,20.5,75.0,95.0,-1.4,0.9,-0.5,-0.037
19,2003,Kiesha Brown,8.2,0.409,0.403,0.458,0.042,2.6,7.4,18.5,2.8,0.3,23.1,16.9,80.0,103.0,-0.4,0.1,-0.3,-0.041
20,2003,Rushia Brown,11.6,0.496,0.457,0.017,0.198,10.0,11.9,7.1,3.8,1.9,21.7,17.3,92.0,97.0,0.1,0.7,0.8,0.066
21,2003,Marla Brumfield,7.4,0.483,0.375,0.188,0.375,1.2,5.6,21.7,0.5,0.7,24.4,10.4,101.0,106.0,0.1,0.0,0.1,0.037
22,2003,Annie La Fleur,9.2,0.452,0.433,0.433,0.187,3.4,5.9,22.5,1.8,0.1,26.4,11.2,92.0,107.0,0.1,-0.2,0.0,-0.001
23,2003,Alisa Burras,10.3,0.512,0.467,0.0,0.36,13.3,14.6,3.6,1.1,1.6,22.3,20.6,92.0,99.0,0.1,0.3,0.4,0.055
24,2003,Janell Burse,20.1,0.554,0.49,0.013,0.452,12.4,16.3,9.3,1.7,5.4,18.4,25.4,103.0,96.0,1.1,0.7,1.8,0.163
25,2003,Latasha Byears,17.0,0.469,0.4,0.04,0.44,20.4,17.9,5.5,0.0,2.4,6.3,21.0,110.0,101.0,0.2,0.1,0.3,0.166
26,2003,Edna Campbell,13.4,0.516,0.496,0.455,0.135,2.9,6.1,12.0,1.7,0.6,14.3,20.0,98.0,97.0,0.9,1.0,1.9,0.106
27,2003,Dominique Canty,11.8,0.463,0.379,0.007,0.641,7.8,10.3,16.6,2.0,0.1,20.9,18.8,91.0,96.0,0.1,1.0,1.1,0.069
28,2003,Swin Cash,20.8,0.523,0.467,0.093,0.498,7.8,10.6,22.8,2.1,1.7,17.1,26.5,103.0,95.0,3.0,1.9,4.9,0.179
29,2003,Iziane Castro Marques,11.9,0.437,0.408,0.38,0.254,4.0,4.4,11.5,2.0,0.5,11.2,24.5,89.0,101.0,0.0,0.1,0.1,0.026
30,2003,Tamika Catchings,28.1,0.566,0.504,0.373,0.357,9.2,15.7,22.0,3.6,2.7,14.7,28.9,112.0,95.0,6.1,2.0,8.0,0.265
31,2003,Kayte Christensen,14.1,0.521,0.484,0.0,0.516,11.0,12.5,5.3,2.2,2.2,16.5,17.6,99.0,96.0,0.8,1.0,1.9,0.114
32,2003,Courtney Coleman,9.1,0.542,0.55,0.0,1.5,6.8,9.4,1.3,3.2,1.2,28.1,16.0,83.0,99.0,-0.1,0.2,0.0,0.011
33,2003,Cynthia Cooper,22.1,0.636,0.513,0.474,0.737,1.9,4.7,30.8,1.7,0.6,21.8,23.2,115.0,99.0,0.7,0.2,0.8,0.234
34,2003,Sylvia Crawley,7.5,0.412,0.385,0.0,0.169,8.3,11.0,6.9,1.8,2.7,22.3,15.0,78.0,99.0,-0.8,0.6,-0.2,-0.012
